,sim_id,W01,AVE_p0,VE_p0,seed,scan_dict
0,2295,0.0023101297000831605,3.8363636363636364,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_2295
0,2296,0.0023101297000831605,3.8363636363636364,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_2296
0,2297,0.0023101297000831605,3.8363636363636364,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_2297
0,2298,0.0023101297000831605,3.8363636363636364,4.2,2022,23032022_W01_AVEp0_VEp0_2298
0,2299,0.0023101297000831605,3.8363636363636364,4.2,2023,23032022_W01_AVEp0_VEp0_2299
0,2300,0.0023101297000831605,3.8363636363636364,4.2,2024,23032022_W01_AVEp0_VEp0_2300
0,2301,0.0023101297000831605,3.8363636363636364,4.2,2025,23032022_W01_AVEp0_VEp0_2301
0,2302,0.0023101297000831605,3.8363636363636364,4.2,2026,23032022_W01_AVEp0_VEp0_2302
0,2303,0.0023101297000831605,3.8363636363636364,4.2,2027,23032022_W01_AVEp0_VEp0_2303
0,2304,0.0023101297000831605,3.9272727272727277,3.2,2022,23032022_W01_AVEp0_VEp0_2304
0,2305,0.0023101297000831605,3.9272727272727277,3.2,2023,23032022_W01_AVEp0_VEp0_2305
0,2306,0.0023101297000831605,3.9272727272727277,3.2,2024,23032022_W01_AVEp0_VEp0_2306
0,2307,0.0023101297000831605,3.9272727272727277,3.2,2025,23032022_W01_AVEp0_VEp0_2307
0,2308,0.0023101297000831605,3.9272727272727277,3.2,2026,23032022_W01_AVEp0_VEp0_2308
0,2309,0.0023101297000831605,3.9272727272727277,3.2,2027,23032022_W01_AVEp0_VEp0_2309
0,2310,0.0023101297000831605,3.9272727272727277,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_2310
0,2311,0.0023101297000831605,3.9272727272727277,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_2311
0,2312,0.0023101297000831605,3.9272727272727277,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_2312
0,2313,0.0023101297000831605,3.9272727272727277,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_2313
0,2314,0.0023101297000831605,3.9272727272727277,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_2314
0,2315,0.0023101297000831605,3.9272727272727277,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_2315
0,2316,0.0023101297000831605,3.9272727272727277,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_2316
0,2317,0.0023101297000831605,3.9272727272727277,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_2317
0,2318,0.0023101297000831605,3.9272727272727277,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_2318
0,2319,0.0023101297000831605,3.9272727272727277,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_2319
0,2320,0.0023101297000831605,3.9272727272727277,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_2320
0,2321,0.0023101297000831605,3.9272727272727277,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_2321
0,2322,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_2322
0,2323,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_2323
0,2324,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_2324
0,2325,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_2325
0,2326,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_2326
0,2327,0.0023101297000831605,3.9272727272727277,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_2327
0,2328,0.0023101297000831605,3.9272727272727277,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_2328
0,2329,0.0023101297000831605,3.9272727272727277,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_2329
0,2330,0.0023101297000831605,3.9272727272727277,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_2330
0,2331,0.0023101297000831605,3.9272727272727277,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_2331
0,2332,0.0023101297000831605,3.9272727272727277,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_2332
0,2333,0.0023101297000831605,3.9272727272727277,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_2333
0,2334,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_2334
0,2335,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_2335
0,2336,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_2336
0,2337,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_2337
0,2338,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_2338
0,2339,0.0023101297000831605,3.9272727272727277,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_2339
0,2340,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_2340
0,2341,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_2341
0,2342,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_2342
0,2343,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_2343
0,2344,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_2344
0,2345,0.0023101297000831605,3.9272727272727277,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_2345
0,2346,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_2346
0,2347,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_2347
0,2348,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_2348
0,2349,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_2349
0,2350,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_2350
0,2351,0.0023101297000831605,3.9272727272727277,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_2351
0,2352,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_2352
0,2353,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_2353
0,2354,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_2354
0,2355,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_2355
0,2356,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_2356
0,2357,0.0023101297000831605,3.9272727272727277,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_2357
0,2358,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_2358
0,2359,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_2359
0,2360,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_2360
0,2361,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_2361
0,2362,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_2362
0,2363,0.0023101297000831605,3.9272727272727277,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_2363
0,2364,0.0023101297000831605,3.9272727272727277,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_2364
0,2365,0.0023101297000831605,3.9272727272727277,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_2365
0,2366,0.0023101297000831605,3.9272727272727277,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_2366
0,2367,0.0023101297000831605,3.9272727272727277,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_2367
0,2368,0.0023101297000831605,3.9272727272727277,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_2368
0,2369,0.0023101297000831605,3.9272727272727277,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_2369
0,2370,0.0023101297000831605,3.9272727272727277,4.2,2022,23032022_W01_AVEp0_VEp0_2370
0,2371,0.0023101297000831605,3.9272727272727277,4.2,2023,23032022_W01_AVEp0_VEp0_2371
0,2372,0.0023101297000831605,3.9272727272727277,4.2,2024,23032022_W01_AVEp0_VEp0_2372
0,2373,0.0023101297000831605,3.9272727272727277,4.2,2025,23032022_W01_AVEp0_VEp0_2373
0,2374,0.0023101297000831605,3.9272727272727277,4.2,2026,23032022_W01_AVEp0_VEp0_2374
0,2375,0.0023101297000831605,3.9272727272727277,4.2,2027,23032022_W01_AVEp0_VEp0_2375
0,2376,0.0023101297000831605,4.0181818181818185,3.2,2022,23032022_W01_AVEp0_VEp0_2376
0,2377,0.0023101297000831605,4.0181818181818185,3.2,2023,23032022_W01_AVEp0_VEp0_2377
0,2378,0.0023101297000831605,4.0181818181818185,3.2,2024,23032022_W01_AVEp0_VEp0_2378
0,2379,0.0023101297000831605,4.0181818181818185,3.2,2025,23032022_W01_AVEp0_VEp0_2379
0,2380,0.0023101297000831605,4.0181818181818185,3.2,2026,23032022_W01_AVEp0_VEp0_2380
0,2381,0.0023101297000831605,4.0181818181818185,3.2,2027,23032022_W01_AVEp0_VEp0_2381
0,2382,0.0023101297000831605,4.0181818181818185,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_2382
0,2383,0.0023101297000831605,4.0181818181818185,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_2383
0,2384,0.0023101297000831605,4.0181818181818185,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_2384
0,2385,0.0023101297000831605,4.0181818181818185,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_2385
0,2386,0.0023101297000831605,4.0181818181818185,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_2386
0,2387,0.0023101297000831605,4.0181818181818185,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_2387
0,2388,0.0023101297000831605,4.0181818181818185,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_2388
0,2389,0.0023101297000831605,4.0181818181818185,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_2389
0,2390,0.0023101297000831605,4.0181818181818185,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_2390
0,2391,0.0023101297000831605,4.0181818181818185,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_2391
0,2392,0.0023101297000831605,4.0181818181818185,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_2392
0,2393,0.0023101297000831605,4.0181818181818185,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_2393
0,2394,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_2394
0,2395,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_2395
0,2396,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_2396
0,2397,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_2397
0,2398,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_2398
0,2399,0.0023101297000831605,4.0181818181818185,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_2399
0,2400,0.0023101297000831605,4.0181818181818185,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_2400
0,2401,0.0023101297000831605,4.0181818181818185,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_2401
0,2402,0.0023101297000831605,4.0181818181818185,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_2402
0,2403,0.0023101297000831605,4.0181818181818185,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_2403
0,2404,0.0023101297000831605,4.0181818181818185,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_2404
0,2405,0.0023101297000831605,4.0181818181818185,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_2405
0,2406,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_2406
0,2407,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_2407
0,2408,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_2408
0,2409,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_2409
0,2410,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_2410
0,2411,0.0023101297000831605,4.0181818181818185,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_2411
0,2412,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_2412
0,2413,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_2413
0,2414,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_2414
0,2415,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_2415
0,2416,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_2416
0,2417,0.0023101297000831605,4.0181818181818185,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_2417
0,2418,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_2418
0,2419,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_2419
0,2420,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_2420
0,2421,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_2421
0,2422,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_2422
0,2423,0.0023101297000831605,4.0181818181818185,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_2423
0,2424,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_2424
0,2425,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_2425
0,2426,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_2426
0,2427,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_2427
0,2428,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_2428
0,2429,0.0023101297000831605,4.0181818181818185,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_2429
0,2430,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_2430
0,2431,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_2431
0,2432,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_2432
0,2433,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_2433
0,2434,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_2434
0,2435,0.0023101297000831605,4.0181818181818185,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_2435
0,2436,0.0023101297000831605,4.0181818181818185,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_2436
0,2437,0.0023101297000831605,4.0181818181818185,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_2437
0,2438,0.0023101297000831605,4.0181818181818185,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_2438
0,2439,0.0023101297000831605,4.0181818181818185,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_2439
0,2440,0.0023101297000831605,4.0181818181818185,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_2440
0,2441,0.0023101297000831605,4.0181818181818185,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_2441
0,2442,0.0023101297000831605,4.0181818181818185,4.2,2022,23032022_W01_AVEp0_VEp0_2442
0,2443,0.0023101297000831605,4.0181818181818185,4.2,2023,23032022_W01_AVEp0_VEp0_2443
0,2444,0.0023101297000831605,4.0181818181818185,4.2,2024,23032022_W01_AVEp0_VEp0_2444
0,2445,0.0023101297000831605,4.0181818181818185,4.2,2025,23032022_W01_AVEp0_VEp0_2445
0,2446,0.0023101297000831605,4.0181818181818185,4.2,2026,23032022_W01_AVEp0_VEp0_2446
0,2447,0.0023101297000831605,4.0181818181818185,4.2,2027,23032022_W01_AVEp0_VEp0_2447
0,2448,0.0023101297000831605,4.109090909090909,3.2,2022,23032022_W01_AVEp0_VEp0_2448
0,2449,0.0023101297000831605,4.109090909090909,3.2,2023,23032022_W01_AVEp0_VEp0_2449
0,2450,0.0023101297000831605,4.109090909090909,3.2,2024,23032022_W01_AVEp0_VEp0_2450
0,2451,0.0023101297000831605,4.109090909090909,3.2,2025,23032022_W01_AVEp0_VEp0_2451
0,2452,0.0023101297000831605,4.109090909090909,3.2,2026,23032022_W01_AVEp0_VEp0_2452
0,2453,0.0023101297000831605,4.109090909090909,3.2,2027,23032022_W01_AVEp0_VEp0_2453
0,2454,0.0023101297000831605,4.109090909090909,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_2454
0,2455,0.0023101297000831605,4.109090909090909,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_2455
0,2456,0.0023101297000831605,4.109090909090909,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_2456
0,2457,0.0023101297000831605,4.109090909090909,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_2457
0,2458,0.0023101297000831605,4.109090909090909,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_2458
0,2459,0.0023101297000831605,4.109090909090909,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_2459
0,2460,0.0023101297000831605,4.109090909090909,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_2460
0,2461,0.0023101297000831605,4.109090909090909,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_2461
0,2462,0.0023101297000831605,4.109090909090909,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_2462
0,2463,0.0023101297000831605,4.109090909090909,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_2463
0,2464,0.0023101297000831605,4.109090909090909,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_2464
0,2465,0.0023101297000831605,4.109090909090909,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_2465
0,2466,0.0023101297000831605,4.109090909090909,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_2466
0,2467,0.0023101297000831605,4.109090909090909,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_2467
0,2468,0.0023101297000831605,4.109090909090909,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_2468
0,2469,0.0023101297000831605,4.109090909090909,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_2469
0,2470,0.0023101297000831605,4.109090909090909,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_2470
0,2471,0.0023101297000831605,4.109090909090909,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_2471
0,2472,0.0023101297000831605,4.109090909090909,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_2472
0,2473,0.0023101297000831605,4.109090909090909,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_2473
0,2474,0.0023101297000831605,4.109090909090909,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_2474
0,2475,0.0023101297000831605,4.109090909090909,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_2475
0,2476,0.0023101297000831605,4.109090909090909,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_2476
0,2477,0.0023101297000831605,4.109090909090909,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_2477
0,2478,0.0023101297000831605,4.109090909090909,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_2478
0,2479,0.0023101297000831605,4.109090909090909,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_2479
0,2480,0.0023101297000831605,4.109090909090909,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_2480
0,2481,0.0023101297000831605,4.109090909090909,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_2481
0,2482,0.0023101297000831605,4.109090909090909,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_2482
0,2483,0.0023101297000831605,4.109090909090909,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_2483
0,2484,0.0023101297000831605,4.109090909090909,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_2484
0,2485,0.0023101297000831605,4.109090909090909,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_2485
0,2486,0.0023101297000831605,4.109090909090909,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_2486
0,2487,0.0023101297000831605,4.109090909090909,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_2487
0,2488,0.0023101297000831605,4.109090909090909,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_2488
0,2489,0.0023101297000831605,4.109090909090909,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_2489
0,2490,0.0023101297000831605,4.109090909090909,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_2490
0,2491,0.0023101297000831605,4.109090909090909,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_2491
0,2492,0.0023101297000831605,4.109090909090909,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_2492
0,2493,0.0023101297000831605,4.109090909090909,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_2493
0,2494,0.0023101297000831605,4.109090909090909,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_2494
0,2495,0.0023101297000831605,4.109090909090909,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_2495
0,2496,0.0023101297000831605,4.109090909090909,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_2496
0,2497,0.0023101297000831605,4.109090909090909,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_2497
0,2498,0.0023101297000831605,4.109090909090909,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_2498
0,2499,0.0023101297000831605,4.109090909090909,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_2499
0,2500,0.0023101297000831605,4.109090909090909,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_2500
0,2501,0.0023101297000831605,4.109090909090909,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_2501
0,2502,0.0023101297000831605,4.109090909090909,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_2502
0,2503,0.0023101297000831605,4.109090909090909,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_2503
